gene7_39837_40241	A0A024R4B0				6124.0	2.30e-02
gene7_39837_40241	Q70VI4				6131.0	2.64e-02
gene7_39837_40241	A6JEF6				6132.5	2.72e-02
gene7_39837_40241	Q08302				6132.5	2.72e-02
gene7_39837_40241	Q5QM06				6143.5	3.37e-02
gene7_39837_40241	Q1RM31				6144.0	3.41e-02
gene7_39837_40241	A0A023PZG9				6161.5	4.79e-02
gene8_41798_44497	P63136				5279.0	3.92e-10
gene8_41798_44497	P63132				5289.5	5.27e-10
gene8_41798_44497	P63133				5297.5	6.61e-10
gene8_41798_44497	Q9WJR5				5302.0	7.50e-10
gene8_41798_44497	Q9BXR3				5325.5	1.45e-09
gene8_41798_44497	Q9UQG0				5514.0	2.21e-07
gene8_41798_44497	P14350				5565.0	7.99e-07
gene8_41798_44497	P10266				5630.5	3.99e-06
gene8_41798_44497	Q9QC07				5860.5	7.46e-04
gene9_44917_46784	A0A087WUL4				5592.5	4.19e-06
gene9_44917_46784	P10274				5848.0	1.69e-03
gene9_44917_46784	A0A087WX23				5864.5	2.42e-03
gene9_44917_46784	P97492				5976.5	2.50e-02
gene9_44917_46784	O08773				5991.0	3.35e-02
gene10_47034_48002	Q8T9G5				5961.5	8.66e-04
gene10_47034_48002	Q38BQ7				5990.5	1.61e-03
gene10_47034_48002	Q57Y01				5999.0	1.92e-03
gene10_47034_48002	Q75C80				6005.0	2.18e-03
gene10_47034_48002	Q6NMT8				6009.0	2.37e-03
gene10_47034_48002	Q04930				6015.5	2.72e-03
gene10_47034_48002	Q93231				6020.0	2.98e-03
gene10_47034_48002	Q38FE2				6037.0	4.24e-03
gene10_47034_48002	Q38B84				6038.5	4.37e-03
gene10_47034_48002	A2API9				6041.0	4.61e-03
gene10_47034_48002	Q53QW1				6071.5	8.57e-03
gene10_47034_48002	O74428				6079.0	9.96e-03
gene10_47034_48002	Q9VZC7				6084.0	1.10e-02
gene10_47034_48002	Q2TBN9				6089.0	1.22e-02
gene10_47034_48002	H0YC39				6095.0	1.37e-02
gene10_47034_48002	Q6ZTI6				6106.5	1.72e-02
gene10_47034_48002	Q3TCX6				6115.5	2.06e-02
gene10_47034_48002	I3IT46				6118.5	2.18e-02
gene10_47034_48002	Q18235				6120.0	2.25e-02
gene10_47034_48002	Q05906				6136.0	3.07e-02
gene10_47034_48002	C5IZN1				6136.0	3.07e-02
gene10_47034_48002	A2A7Y5				6139.5	3.28e-02
gene10_47034_48002	H3BU11				6140.0	3.31e-02
gene10_47034_48002	Q9CQ13				6140.0	3.31e-02
gene10_47034_48002	Q8IZ16				6154.0	4.34e-02
gene11_49648_53467	Q08DL1				5400.5	5.96e-10
gene11_49648_53467	P0CG32				5400.5	5.96e-10
gene11_49648_53467	Q6PEW1				5475.5	4.30e-09
gene11_49648_53467	Q5HZA3				5659.5	4.21e-07
gene11_49648_53467	Q9CZA5				5770.5	5.61e-06
gene11_49648_53467	Q8VD24				5809.0	1.33e-05
gene11_49648_53467	Q8I7Q0				5919.5	1.47e-04
gene11_49648_53467	Q967S7				5967.0	3.96e-04
gene11_49648_53467	P10405				6015.5	1.06e-03
gene11_49648_53467	Q99219				6065.5	2.86e-03
gene11_49648_53467	Q12173				6081.5	3.90e-03
gene12_60101_60520	Q967S7				5771.0	2.44e-02
gene12_60101_60520	Q08DL1				5791.5	3.53e-02
gene13_61277_62146	7ET3_1				5819.0	7.27e-04
gene13_61277_62146	A0A8I5Y5Z6				6030.0	4.46e-02
gene14_76823_77620	P76160				5326.5	3.15e-09
gene14_76823_77620	P03685				5431.0	4.51e-08
gene14_76823_77620	6KHI_M				5469.0	1.15e-07
gene14_76823_77620	6NBQ_M				5469.0	1.15e-07
gene14_76823_77620	6KHJ_M				5469.0	1.15e-07
gene14_76823_77620	6NBY_M				5469.0	1.15e-07
gene14_76823_77620	6NBX_M				5469.0	1.15e-07
gene14_76823_77620	D2TRA0				5509.5	3.08e-07
gene14_76823_77620	P0AB43				5531.5	5.22e-07
gene14_76823_77620	P0ACY9				5561.0	1.05e-06
gene14_76823_77620	6HUM_M				5586.0	1.88e-06
gene14_76823_77620	6L7O_M				5586.0	1.88e-06
gene14_76823_77620	6TJV_M				5586.0	1.88e-06
gene14_76823_77620	6L7P_M				5586.0	1.88e-06
gene14_76823_77620	Q57NJ9				5587.0	1.93e-06
gene14_76823_77620	Q8ZP11				5587.0	1.93e-06
gene14_76823_77620	A6X972				5690.5	2.01e-05
gene14_76823_77620	Q5XI20				5759.0	8.92e-05
gene14_76823_77620	O54568				5764.5	1.00e-04
gene14_76823_77620	P38804				5768.0	1.08e-04
gene14_76823_77620	Q8CGA4				5798.0	2.04e-04
gene14_76823_77620	Q88E76				5803.0	2.26e-04
gene14_76823_77620	2IA9_D				5803.5	2.28e-04
gene14_76823_77620	Q9I326				5809.5	2.59e-04
gene14_76823_77620	P9WLB9				5834.0	4.30e-04
gene14_76823_77620	A7MBJ1				5839.0	4.76e-04
gene14_76823_77620	Q8N3F0				5839.0	4.76e-04
gene14_76823_77620	P96632				5854.0	6.47e-04
gene14_76823_77620	Q7ZX36				5862.5	7.69e-04
gene14_76823_77620	Q66KJ5				5862.5	7.69e-04
gene14_76823_77620	U3KQ07				5863.0	7.76e-04
gene14_76823_77620	F5GXW5				5873.0	9.50e-04
gene14_76823_77620	3R07_C				5879.0	1.07e-03
gene14_76823_77620	P28015				5895.5	1.49e-03
gene14_76823_77620	Q758A4				5896.0	1.51e-03
gene14_76823_77620	Q7WY61				5896.5	1.52e-03
gene14_76823_77620	P76069				5899.5	1.61e-03
gene14_76823_77620	2FU2_A				5912.0	2.07e-03
gene14_76823_77620	P94542				5920.5	2.44e-03
gene14_76823_77620	O31863				5945.0	3.94e-03
gene14_76823_77620	P64659				5945.5	3.98e-03
gene14_76823_77620	P67617				5957.0	4.96e-03
gene14_76823_77620	Q57K04				5957.0	4.96e-03
gene14_76823_77620	6W0V_B				5961.5	5.41e-03
gene14_76823_77620	Q57231				5961.5	5.41e-03
gene14_76823_77620	O32180				5970.0	6.37e-03
gene14_76823_77620	Q812R8				5978.0	7.42e-03
gene14_76823_77620	O31911				5979.5	7.63e-03
gene14_76823_77620	P69330				5981.5	7.93e-03
gene14_76823_77620	Q9JMR7				5993.5	9.95e-03
gene14_76823_77620	1GXH_A				5996.5	1.05e-02
gene14_76823_77620	1GXG_A				5996.5	1.05e-02
gene14_76823_77620	Q54JD0				5999.0	1.10e-02
gene14_76823_77620	P64455				6003.5	1.20e-02
gene14_76823_77620	Q88BE3				6009.5	1.34e-02
gene14_76823_77620	Q87Y82				6010.5	1.37e-02
gene14_76823_77620	3GJN_A				6014.5	1.47e-02
gene14_76823_77620	3GJN_D				6014.5	1.47e-02
gene14_76823_77620	O74550				6014.5	1.47e-02
gene14_76823_77620	Q9HKT2				6016.0	1.52e-02
gene14_76823_77620	Q6ZYL4				6018.5	1.59e-02
gene14_76823_77620	Q2T9Z5				6018.5	1.59e-02
gene14_76823_77620	Q9I322				6019.5	1.62e-02
gene14_76823_77620	Q9M7N6				6025.5	1.81e-02
gene14_76823_77620	4ADX_G				6025.5	1.81e-02
gene14_76823_77620	Q80VT8				6026.5	1.84e-02
gene14_76823_77620	O31959				6028.0	1.89e-02
gene14_76823_77620	1WVL_A				6032.0	2.04e-02
gene14_76823_77620	1WVL_B				6032.0	2.04e-02
gene14_76823_77620	Q812S0				6034.5	2.13e-02
gene14_76823_77620	1E0H_A				6036.0	2.19e-02
gene14_76823_77620	P13479				6036.0	2.19e-02
gene14_76823_77620	1IMQ_A				6036.0	2.19e-02
gene14_76823_77620	1IMP_A				6036.0	2.19e-02
gene14_76823_77620	P0C8M4				6039.0	2.32e-02
gene14_76823_77620	P9WL61				6043.5	2.52e-02
gene14_76823_77620	O53292				6047.0	2.68e-02
gene14_76823_77620	O32187				6051.5	2.91e-02
gene14_76823_77620	Q20057				6054.0	3.05e-02
gene14_76823_77620	1XX8_A				6059.5	3.37e-02
gene14_76823_77620	Q88M28				6059.5	3.37e-02
gene14_76823_77620	O31798				6066.0	3.79e-02
gene14_76823_77620	P60325				6070.5	4.11e-02
gene14_76823_77620	C1FW06				6070.5	4.11e-02
gene14_76823_77620	P45795				6071.0	4.15e-02
gene14_76823_77620	O34828				6074.5	4.42e-02
gene14_76823_77620	8FGW_F				6077.0	4.62e-02
gene15_80437_81693	P10405				5317.5	2.96e-09
gene15_80437_81693	Q967S7				5494.0	2.47e-07
gene15_80437_81693	P0CG32				5505.5	3.26e-07
gene15_80437_81693	Q08DL1				5571.5	1.55e-06
gene15_80437_81693	Q99219				5589.5	2.35e-06
gene15_80437_81693	Q12173				5652.5	9.85e-06
gene15_80437_81693	Q3URY0				5710.5	3.54e-05
gene15_80437_81693	Q6PEW1				5716.5	4.04e-05
gene15_80437_81693	Q6ZR62				5753.5	8.95e-05
gene15_80437_81693	A0A087WZG9				5774.5	1.40e-04
gene15_80437_81693	Q8I7Q0				5848.5	6.46e-04
gene15_80437_81693	Q7K1U0				5964.0	6.26e-03
gene16_87117_90342	P33308				5856.0	8.70e-03
gene18_113043_113333	Q54MF2				4911.5	1.19e-14
gene18_113043_113333	F4KHL6				5919.0	3.50e-03
gene18_113043_113333	Q3SZX7				5999.0	1.71e-02
gene18_113043_113333	W8E7I1				6012.5	2.21e-02
gene19_113397_114365	Q9JHR9				5425.5	1.46e-11
gene19_113397_114365	Q10256				5833.5	1.54e-06
gene20_124125_124874	Q71F78				5980.5	1.29e-03
gene20_124125_124874	P03936				6017.0	2.77e-03
gene20_124125_124874	O75798				6043.0	4.73e-03
gene20_124125_124874	P0C879				6111.5	1.86e-02
gene21_131744_132340	Q08E93				5811.5	5.79e-03
gene21_131744_132340	Q8NC38				5872.5	1.88e-02
gene22_144567_145127	F6NPZ8				5964.0	1.88e-04
gene22_144567_145127	Q4JQV2				6079.5	2.43e-03
gene22_144567_145127	Q583X3				6132.0	7.36e-03
gene22_144567_145127	H2L0M4				6137.0	8.16e-03
gene22_144567_145127	Q5NVP2				6163.0	1.39e-02
gene22_144567_145127	Q80HU0				6179.0	1.92e-02
gene22_144567_145127	H0YKA6				6217.5	4.14e-02
gene22_144567_145127	G3V554				6223.0	4.61e-02
gene23_147115_149701	Q9VXX1				6144.5	8.85e-04
gene23_147115_149701	Q5JSK9				6271.0	1.22e-02
gene23_147115_149701	P49455				6328.5	3.76e-02
gene24_163136_164330	Q8HCR1				3967.0	2.28e-29
gene24_163136_164330	Q2F997				3995.0	7.13e-29
gene24_163136_164330	Q2F946				3995.0	7.13e-29
gene24_163136_164330	P25600				5551.5	4.21e-07
gene25_166671_167177	Q99219				5812.0	1.51e-03
gene25_166671_167177	Q12173				5820.0	1.75e-03
gene26_167936_168301	Q8NC38				5985.5	2.53e-04
gene26_167936_168301	Q8N2A0				5986.0	2.56e-04
gene26_167936_168301	Q6X855				5998.5	3.36e-04
gene26_167936_168301	G5CKU5				5999.0	3.39e-04
gene26_167936_168301	Q99401				5999.0	3.39e-04
gene26_167936_168301	Q3LI81				6032.0	6.87e-04
gene26_167936_168301	A0A023PZI1				6069.0	1.49e-03
gene26_167936_168301	O13566				6093.0	2.45e-03
gene26_167936_168301	Q1PFS7				6093.0	2.45e-03
gene26_167936_168301	O70561				6102.0	2.94e-03
gene26_167936_168301	P43537				6112.0	3.61e-03
gene26_167936_168301	Q3LHN0				6142.5	6.66e-03
gene26_167936_168301	O96001				6151.0	7.88e-03
gene26_167936_168301	Q09239				6167.5	1.09e-02
gene26_167936_168301	A0A024R0T6				6176.5	1.30e-02
gene26_167936_168301	Q9Y675				6176.5	1.30e-02
gene26_167936_168301	Q9WU12				6191.0	1.72e-02
gene26_167936_168301	F7VJQ2				6199.0	2.01e-02
gene26_167936_168301	P47036				6201.5	2.11e-02
gene26_167936_168301	Q8TCI5				6204.0	2.21e-02
gene26_167936_168301	P36065				6204.0	2.21e-02
gene26_167936_168301	O94084				6205.5	2.28e-02
gene26_167936_168301	A0A023PZF9				6223.5	3.21e-02
gene26_167936_168301	P53308				6230.5	3.67e-02
gene26_167936_168301	Q9CQK8				6240.0	4.38e-02
gene26_167936_168301	Q4KL71				6240.0	4.38e-02
gene26_167936_168301	P01150				6246.5	4.95e-02
gene28_180031_180486	Q6ZVN7				6138.5	4.00e-02
gene29_187350_187613	P34493				6091.0	5.77e-04
gene29_187350_187613	M0R145				6101.5	7.23e-04
gene29_187350_187613	Q944R3				6164.5	2.72e-03
gene29_187350_187613	C0H3X2				6251.5	1.56e-02
gene29_187350_187613	Q8NFD4				6255.0	1.67e-02
gene29_187350_187613	Q57YQ6				6292.0	3.42e-02
gene29_187350_187613	Q4ZGE2				6293.5	3.52e-02
gene29_187350_187613	Q03886				6306.5	4.51e-02
gene33_196132_197332	G5ECG0				5673.0	3.01e-09
gene33_196132_197332	Q9VAC8				5889.0	8.37e-07
gene33_196132_197332	Q9NQ48				5996.0	1.11e-05
gene33_196132_197332	Q3ZBL4				6023.5	2.10e-05
gene33_196132_197332	Q4R6V9				6031.0	2.50e-05
gene33_196132_197332	Q5RBR4				6031.5	2.53e-05
gene33_196132_197332	Q562C6				6048.5	3.74e-05
gene33_196132_197332	M9NDQ8				6082.0	7.99e-05
gene33_196132_197332	M9NE94				6084.0	8.35e-05
gene33_196132_197332	Q9VUD7				6129.5	2.29e-04
gene33_196132_197332	M9NFB8				6141.0	2.95e-04
gene33_196132_197332	Q9JHQ5				6145.0	3.21e-04
gene33_196132_197332	Q8SYQ0				6152.0	3.74e-04
gene33_196132_197332	Q9CQU5				6165.5	5.00e-04
gene33_196132_197332	A1L3H4				6167.0	5.17e-04
gene33_196132_197332	O61495				6172.0	5.75e-04
gene33_196132_197332	Q382U3				6198.5	1.01e-03
gene33_196132_197332	Q382X9				6198.5	1.01e-03
gene33_196132_197332	Q8B9I6				6215.5	1.44e-03
gene33_196132_197332	A8B9J9				6218.5	1.54e-03
gene33_196132_197332	A9ULR1				6229.0	1.91e-03
gene33_196132_197332	Q08550				6234.5	2.14e-03
gene33_196132_197332	Q8N6V9				6245.5	2.69e-03
gene33_196132_197332	Q8VIL3				6253.5	3.17e-03
gene33_196132_197332	Q9U389				6260.0	3.61e-03
gene33_196132_197332	A0A0R4ISB5				6260.5	3.65e-03
gene33_196132_197332	A6NGH7				6264.0	3.92e-03
gene33_196132_197332	Q7TME2				6277.0	5.10e-03
gene33_196132_197332	A5A777				6283.5	5.81e-03
gene33_196132_197332	Q9H6D7				6298.0	7.77e-03
gene33_196132_197332	Q5ZK77				6311.5	1.02e-02
gene33_196132_197332	P10333				6313.5	1.06e-02
gene33_196132_197332	Q8BFT2				6324.0	1.30e-02
gene33_196132_197332	Q385L7				6324.0	1.30e-02
gene33_196132_197332	Q385X7				6331.5	1.50e-02
gene33_196132_197332	Q3UYG1				6332.0	1.52e-02
gene33_196132_197332	Q9GYV5				6334.0	1.58e-02
gene33_196132_197332	A0A0R4IUZ0				6335.0	1.61e-02
gene33_196132_197332	B2RBV5				6339.5	1.76e-02
gene33_196132_197332	Q07732				6343.5	1.90e-02
gene33_196132_197332	Q00721				6344.0	1.92e-02
gene33_196132_197332	Q8IMP1				6347.0	2.03e-02
gene33_196132_197332	Q9SJR4				6351.0	2.20e-02
gene33_196132_197332	Q28GJ0				6366.5	2.96e-02
gene33_196132_197332	Q8LDS5				6366.5	2.96e-02
gene33_196132_197332	Q2T9U9				6367.5	3.01e-02
gene33_196132_197332	Q9EPM5				6367.5	3.01e-02
gene33_196132_197332	A0A0H3MBG2				6372.0	3.28e-02
gene33_196132_197332	Q6NN29				6372.0	3.28e-02
gene33_196132_197332	7NFE_I				6375.0	3.48e-02
gene33_196132_197332	Q9VKD6				6381.0	3.89e-02
gene33_196132_197332	Q8TFH5				6382.0	3.97e-02
gene33_196132_197332	Q388J0				6386.5	4.32e-02
gene33_196132_197332	Q86SQ7				6388.5	4.49e-02
gene33_196132_197332	Q7ZV21				6390.0	4.62e-02
gene33_196132_197332	Q6DJ87				6392.5	4.84e-02
gene34_197489_198619	Q9SZZ5				5790.0	3.37e-05
gene34_197489_198619	Q95S53				5800.5	4.25e-05
gene34_197489_198619	A5JYU8				6026.0	4.74e-03
gene34_197489_198619	Q57W16				6037.5	5.94e-03
gene34_197489_198619	A0A060XT52				6083.0	1.43e-02
gene34_197489_198619	Q38D90				6090.5	1.65e-02
gene34_197489_198619	O94243				6092.0	1.69e-02
gene35_198779_199381	5O9Z_I				5684.5	8.89e-05
gene35_198779_199381	7AAV_I				5684.5	8.89e-05
gene35_198779_199381	7ABI_I				5684.5	8.89e-05
gene35_198779_199381	1O0L_A				5991.5	2.64e-02
gene35_198779_199381	8ITY_1				6004.0	3.26e-02
gene35_198779_199381	8IUE_1				6004.0	3.26e-02
gene35_198779_199381	8IUH_1				6004.0	3.26e-02
gene36_205280_205621	P0CL29				5801.5	2.39e-06
gene36_205280_205621	P0CL27				5801.5	2.39e-06
gene36_205280_205621	P0CL30				5801.5	2.39e-06
gene36_205280_205621	P0CL28				5801.5	2.39e-06
gene36_205280_205621	P0CL31				5801.5	2.39e-06
gene36_205280_205621	Q8N9U9				6010.0	2.74e-04
gene36_205280_205621	P0DI83				6026.5	3.90e-04
gene36_205280_205621	P43537				6075.5	1.09e-03
gene36_205280_205621	Q19191				6159.0	5.96e-03
gene36_205280_205621	Q9D226				6188.0	1.05e-02
gene36_205280_205621	O70561				6197.5	1.27e-02
gene36_205280_205621	Q8N377				6219.5	1.93e-02
gene36_205280_205621	A0A0S2Z3G1				6223.0	2.07e-02
gene36_205280_205621	P87269				6223.5	2.09e-02
gene36_205280_205621	G2TRK3				6265.0	4.56e-02
gene36_205280_205621	A0A0A6YVQ0				6265.5	4.60e-02
gene37_217701_221097	Q5R7B0				5454.5	1.55e-08
gene37_217701_221097	Q5M882				5499.5	4.62e-08
gene37_217701_221097	O95707				5541.5	1.26e-07
gene37_217701_221097	7NKY_Z				5552.0	1.61e-07
gene37_217701_221097	Q9CR08				5554.5	1.71e-07
gene37_217701_221097	7NKX_Z				5561.5	2.01e-07
gene37_217701_221097	Q2KIB9				5618.5	7.54e-07
gene37_217701_221097	Q8TZK1				5698.5	4.55e-06
gene37_217701_221097	Q57818				5783.5	2.86e-05
gene37_217701_221097	Q9CWY4				5803.0	4.32e-05
gene37_217701_221097	5JPQ_p				5814.5	5.49e-05
gene37_217701_221097	Q9H840				5815.0	5.55e-05
gene37_217701_221097	Q8MRZ3				5840.0	9.33e-05
gene37_217701_221097	3P8B_B				5898.0	3.03e-04
gene37_217701_221097	3P8B_D				5898.0	3.03e-04
gene37_217701_221097	Q17QA0				5910.0	3.86e-04
gene37_217701_221097	5XYI_E				5927.5	5.46e-04
gene37_217701_221097	Q9P7W9				5966.0	1.16e-03
gene37_217701_221097	A1Z802				5974.5	1.37e-03
gene37_217701_221097	E5RG59				5984.0	1.64e-03
gene37_217701_221097	P46299				5989.0	1.80e-03
gene37_217701_221097	7PWF_E				6014.0	2.90e-03
gene37_217701_221097	P49398				6027.0	3.70e-03
gene37_217701_221097	Q54IT0				6049.0	5.58e-03
gene37_217701_221097	P49204				6061.5	7.03e-03
gene37_217701_221097	O22424				6067.0	7.78e-03
gene37_217701_221097	P55976				6078.5	9.60e-03
gene37_217701_221097	Q8VYK6				6078.5	9.60e-03
gene37_217701_221097	8E5K_F				6085.0	1.08e-02
gene37_217701_221097	8E3F_F				6085.0	1.08e-02
gene37_217701_221097	8E5O_F				6085.0	1.08e-02
gene37_217701_221097	5TBZ_K				6085.5	1.09e-02
gene37_217701_221097	5TBZ_J				6085.5	1.09e-02
gene37_217701_221097	Q93VH9				6105.5	1.57e-02
gene37_217701_221097	8E6Z_F				6127.0	2.30e-02
gene37_217701_221097	8E6X_F				6127.0	2.30e-02
gene37_217701_221097	A0A1D8PCI6				6129.0	2.38e-02
gene37_217701_221097	4ZN1_A				6145.5	3.18e-02
gene37_217701_221097	Q06795				6147.0	3.27e-02
gene37_217701_221097	P0CX35				6156.0	3.83e-02
gene37_217701_221097	P0CX36				6156.0	3.83e-02
gene37_217701_221097	5IT9_E				6157.5	3.93e-02
gene37_217701_221097	3JAP_E				6157.5	3.93e-02
gene37_217701_221097	3JAM_E				6157.5	3.93e-02
gene37_217701_221097	3J81_E				6157.5	3.93e-02
gene37_217701_221097	3J80_E				6157.5	3.93e-02
gene37_217701_221097	P0AA02				6164.5	4.44e-02
gene37_217701_221097	O51355				6165.5	4.52e-02
gene37_217701_221097	6YBW_C				6166.0	4.56e-02
gene39_242484_246460	Q9H7T3				5914.5	2.15e-04
gene40_248747_249115	B1ANH7				6160.0	1.93e-04
gene40_248747_249115	Q2F960				6371.5	1.66e-02
gene40_248747_249115	Q35961				6371.5	1.66e-02
gene40_248747_249115	Q0VFX4				6392.0	2.48e-02
gene40_248747_249115	Q8TGM9				6407.0	3.31e-02
gene40_248747_249115	O13570				6418.5	4.14e-02
gene40_248747_249115	2F8V_T				6419.0	4.18e-02
gene40_248747_249115	2F8V_Y				6419.0	4.18e-02
gene40_248747_249115	Q9C111				6424.0	4.60e-02
gene41_249326_250971	Q7LC44				4670.0	1.36e-20
gene41_249326_250971	Q63053				4885.0	1.94e-17
gene41_249326_250971	Q9WV31				5039.0	2.60e-15
gene41_249326_250971	Q8AWC3				5125.5	3.64e-14
gene41_249326_250971	B3DHE8				5134.5	4.77e-14
gene41_249326_250971	Q7T2V6				5148.5	7.26e-14
gene41_249326_250971	F2Z4T3				5168.5	1.31e-13
gene41_249326_250971	E9QIC4				5186.5	2.24e-13
gene41_249326_250971	F1QLJ5				5238.0	1.00e-12
gene41_249326_250971	F6P4J7				5241.0	1.09e-12
gene41_249326_250971	Q5RG88				5248.5	1.36e-12
gene41_249326_250971	B8A500				5303.5	6.49e-12
gene41_249326_250971	F6NKN9				5346.5	2.16e-11
gene41_249326_250971	E9QES1				5352.5	2.55e-11
gene41_249326_250971	Q8VHZ4				5592.0	1.41e-08
gene41_249326_250971	A6QLK5				5623.5	3.10e-08
gene41_249326_250971	Q9ERH6				5632.0	3.83e-08
gene41_249326_250971	Q8C1C8				5658.5	7.33e-08
gene41_249326_250971	Q5R486				5675.0	1.09e-07
gene41_249326_250971	Q8ND90				5694.5	1.75e-07
gene41_249326_250971	Q95KI4				5710.5	2.57e-07
gene41_249326_250971	Q9GMU3				5712.5	2.70e-07
gene41_249326_250971	Q8BHK0				5729.5	4.04e-07
gene41_249326_250971	Q2KIT6				5730.0	4.08e-07
gene41_249326_250971	Q96BY2				5764.5	9.18e-07
gene41_249326_250971	Q8N8U3				5858.0	7.73e-06
gene41_249326_250971	P03332				5858.0	7.73e-06
gene41_249326_250971	Q9UL42				5859.0	7.90e-06
gene41_249326_250971	Q12391				5977.0	1.02e-04
gene41_249326_250971	Q71B31				6072.0	7.16e-04
gene41_249326_250971	Q505G4				6082.0	8.75e-04
gene41_249326_250971	A0A087WZG9				6104.5	1.37e-03
gene41_249326_250971	P0CX57				6113.0	1.62e-03
gene41_249326_250971	P0CX58				6113.0	1.62e-03
gene41_249326_250971	Q12085				6120.5	1.87e-03
gene41_249326_250971	Q03964				6123.5	1.98e-03
gene41_249326_250971	Q6P1Y1				6146.0	3.07e-03
gene41_249326_250971	P47099				6148.5	3.22e-03
gene41_249326_250971	Q12470				6151.5	3.41e-03
gene41_249326_250971	P0CX71				6196.5	8.01e-03
gene41_249326_250971	P0CX72				6196.5	8.01e-03
gene41_249326_250971	P0CX73				6196.5	8.01e-03
gene41_249326_250971	P0CX70				6196.5	8.01e-03
gene41_249326_250971	O74302				6205.0	9.38e-03
gene41_249326_250971	4D1K_F				6207.0	9.74e-03
gene41_249326_250971	4D1K_D				6207.0	9.74e-03
gene41_249326_250971	4D1K_C				6207.0	9.74e-03
gene41_249326_250971	4D1K_E				6207.0	9.74e-03
gene41_249326_250971	4D1K_B				6207.0	9.74e-03
gene41_249326_250971	4D1K_A				6207.0	9.74e-03
gene41_249326_250971	P0C2I8				6213.0	1.09e-02
gene41_249326_250971	P07567				6219.0	1.22e-02
gene41_249326_250971	Q12485				6222.5	1.30e-02
gene41_249326_250971	P0CX75				6223.5	1.32e-02
